kingdom_number,kvk_number,opponent_kingdom,prep_result,battle_result,overall_result,kvk_date,order_index
60,6,53.0,W,L,Preparation,"Oct 11, 2025",5
60,7,64.0,W,W,Win,"Nov 8, 2025",6
60,8,34.0,W,W,Win,"Dec 6, 2025",7
60,9,39.0,L,W,Battle,"Jan 3, 2026",8
61,2,80.0,W,L,Preparation,"Jun 21, 2025",1
61,3,51.0,W,W,Win,"Jul 19, 2025",2
61,4,139.0,W,W,Win,"Aug 16, 2025",3
61,5,27.0,W,W,Win,"Sep 13, 2025",4
61,6,62.0,W,W,Win,"Oct 11, 2025",5
61,7,18.0,W,W,Win,"Nov 8, 2025",6
61,8,50.0,W,W,Win,"Dec 6, 2025",7
61,9,36.0,W,L,Preparation,"Jan 3, 2026",8
62,2,38.0,W,L,Preparation,"Jun 21, 2025",1
62,3,48.0,W,W,Win,"Jul 19, 2025",2
62,4,79.0,L,W,Battle,"Aug 16, 2025",3
62,5,35.0,W,W,Win,"Sep 13, 2025",4
62,6,61.0,L,L,Loss,"Oct 11, 2025",5
62,7,44.0,W,L,Preparation,"Nov 8, 2025",6
62,8,11.0,W,W,Win,"Dec 6, 2025",7
62,9,45.0,W,L,Preparation,"Jan 3, 2026",8
63,2,69.0,L,L,Loss,"Jun 21, 2025",1
63,3,52.0,W,W,Win,"Jul 19, 2025",2
63,4,159.0,L,L,Loss,"Aug 16, 2025",3
63,6,52.0,W,L,Preparation,"Oct 11, 2025",4
63,7,31.0,W,W,Win,"Nov 8, 2025",5
63,8,64.0,L,L,Loss,"Dec 6, 2025",6
63,9,51.0,W,W,Win,"Jan 3, 2026",7
64,2,83.0,L,W,Battle,"Jun 21, 2025",1
64,3,49.0,L,L,Loss,"Jul 19, 2025",2
64,4,164.0,L,W,Battle,"Aug 16, 2025",3
64,5,65.0,W,L,Preparation,"Sep 13, 2025",4
64,6,47.0,W,W,Win,"Oct 11, 2025",5
64,7,60.0,L,L,Loss,"Nov 8, 2025",6
64,8,63.0,W,W,Win,"Dec 6, 2025",7
64,9,52.0,W,W,Win,"Jan 3, 2026",8
65,2,58.0,L,L,Loss,"Jun 21, 2025",1
65,3,60.0,L,L,Loss,"Jul 19, 2025",2
65,4,126.0,L,W,Battle,"Aug 16, 2025",3
65,5,64.0,L,W,Battle,"Sep 13, 2025",4
65,6,21.0,L,L,Loss,"Oct 11, 2025",5
65,7,52.0,L,L,Loss,"Nov 8, 2025",6
65,8,16.0,W,W,Win,"Dec 6, 2025",7
65,9,43.0,L,L,Loss,"Jan 3, 2026",8
66,2,78.0,W,W,Win,"Jun 21, 2025",1
66,3,35.0,W,W,Win,"Jul 19, 2025",2
66,4,70.0,W,W,Win,"Aug 16, 2025",3
66,5,47.0,W,W,Win,"Sep 13, 2025",4
66,6,17.0,W,W,Win,"Oct 11, 2025",5
66,7,57.0,W,L,Preparation,"Nov 8, 2025",6
66,8,75.0,L,L,Loss,"Dec 6, 2025",7
66,9,54.0,L,W,Battle,"Jan 3, 2026",8
67,2,50.0,W,W,Win,"Jun 21, 2025",1
67,3,36.0,L,L,Loss,"Jul 19, 2025",2
67,4,68.0,W,W,Win,"Aug 16, 2025",3
67,5,42.0,L,L,Loss,"Sep 13, 2025",4
67,6,43.0,W,W,Win,"Oct 11, 2025",5
67,7,59.0,W,W,Win,"Nov 8, 2025",6
67,8,22.0,L,L,Loss,"Dec 6, 2025",7
67,9,48.0,L,W,Battle,"Jan 3, 2026",8
68,2,49.0,W,W,Win,"Jun 21, 2025",1
68,3,86.0,L,L,Loss,"Jul 19, 2025",2
68,4,67.0,L,L,Loss,"Aug 16, 2025",3
68,5,111.0,W,W,Win,"Sep 13, 2025",4
68,6,88.0,L,L,Loss,"Oct 11, 2025",5
68,7,117.0,W,W,Win,"Nov 8, 2025",6
68,8,37.0,W,L,Preparation,"Dec 6, 2025",7
68,9,96.0,W,W,Win,"Jan 3, 2026",8
69,2,63.0,W,W,Win,"Jun 21, 2025",1
69,3,149.0,L,W,Battle,"Jul 19, 2025",2
69,4,156.0,L,W,Battle,"Aug 16, 2025",3
69,5,109.0,L,L,Loss,"Sep 13, 2025",4
69,6,115.0,L,L,Loss,"Oct 11, 2025",5
69,7,97.0,L,W,Battle,"Nov 8, 2025",6
69,8,17.0,W,W,Win,"Dec 6, 2025",7
69,9,102.0,W,W,Win,"Jan 3, 2026",8
70,2,71.0,W,L,Preparation,"Jun 21, 2025",1
70,3,95.0,L,L,Loss,"Jul 19, 2025",2
70,4,66.0,L,L,Loss,"Aug 16, 2025",3
70,5,106.0,L,W,Battle,"Sep 13, 2025",4
70,6,109.0,L,L,Loss,"Oct 11, 2025",5
70,7,87.0,L,L,Loss,"Nov 8, 2025",6
70,8,29.0,L,W,Battle,"Dec 6, 2025",7
70,9,99.0,L,L,Loss,"Jan 3, 2026",8
71,2,70.0,L,W,Battle,"Jun 21, 2025",1
71,3,109.0,L,L,Loss,"Jul 19, 2025",2
71,4,33.0,L,L,Loss,"Aug 16, 2025",3
71,5,76.0,L,L,Loss,"Sep 13, 2025",4
71,6,104.0,W,W,Win,"Oct 11, 2025",5
71,7,84.0,L,L,Loss,"Nov 8, 2025",6
71,8,80.0,L,W,Battle,"Dec 6, 2025",7
71,9,93.0,L,L,Loss,"Jan 3, 2026",8
72,2,56.0,W,W,Win,"Jun 21, 2025",1
72,3,75.0,L,L,Loss,"Jul 19, 2025",2
72,4,137.0,L,L,Loss,"Aug 16, 2025",3
72,5,101.0,L,L,Loss,"Sep 13, 2025",4
72,6,81.0,L,L,Loss,"Oct 11, 2025",5
72,7,89.0,L,L,Loss,"Nov 8, 2025",6
72,8,114.0,L,W,Battle,"Dec 6, 2025",7
72,9,126.0,W,L,Preparation,"Jan 3, 2026",8
73,3,108.0,L,L,Loss,"Jul 19, 2025",1
73,4,31.0,W,W,Win,"Aug 16, 2025",2
73,5,98.0,L,L,Loss,"Sep 13, 2025",3
73,6,97.0,L,L,Loss,"Oct 11, 2025",4
73,7,133.0,L,W,Battle,"Nov 8, 2025",5
73,8,58.0,W,W,Win,"Dec 6, 2025",6
73,9,120.0,W,W,Win,"Jan 3, 2026",7
74,2,86.0,L,L,Loss,"Jun 21, 2025",1
74,3,82.0,L,L,Loss,"Jul 19, 2025",2
74,4,97.0,W,W,Win,"Aug 16, 2025",3
74,5,99.0,W,W,Win,"Sep 13, 2025",4
74,6,110.0,W,W,Win,"Oct 11, 2025",5
74,7,85.0,L,L,Loss,"Nov 8, 2025",6
74,8,53.0,L,L,Loss,"Dec 6, 2025",7
74,9,82.0,L,L,Loss,"Jan 3, 2026",8
75,2,53.0,L,W,Battle,"Jun 21, 2025",1
75,3,72.0,W,W,Win,"Jul 19, 2025",2
75,4,109.0,L,W,Battle,"Aug 16, 2025",3
75,5,91.0,W,W,Win,"Sep 13, 2025",4
75,6,86.0,L,L,Loss,"Oct 11, 2025",5
75,7,101.0,L,W,Battle,"Nov 8, 2025",6
75,8,66.0,W,W,Win,"Dec 6, 2025",7
75,9,142.0,W,W,Win,"Jan 3, 2026",8
76,2,57.0,L,L,Loss,"Jun 21, 2025",1
76,3,114.0,W,L,Preparation,"Jul 19, 2025",2
76,4,115.0,L,W,Battle,"Aug 16, 2025",3
76,5,71.0,W,W,Win,"Sep 13, 2025",4
76,6,114.0,W,W,Win,"Oct 11, 2025",5
76,7,90.0,L,L,Loss,"Nov 8, 2025",6
76,8,112.0,W,L,Preparation,"Dec 6, 2025",7
76,9,77.0,L,L,Loss,"Jan 3, 2026",8
77,2,88.0,W,L,Preparation,"Jun 21, 2025",1
77,3,99.0,L,W,Battle,"Jul 19, 2025",2
77,4,153.0,L,W,Battle,"Aug 16, 2025",3
77,5,94.0,L,L,Loss,"Sep 13, 2025",4
77,6,79.0,W,W,Win,"Oct 11, 2025",5
77,7,82.0,L,W,Battle,"Nov 8, 2025",6
77,8,40.0,W,L,Preparation,"Dec 6, 2025",7
77,9,76.0,W,W,Win,"Jan 3, 2026",8
78,2,66.0,L,L,Loss,"Jun 21, 2025",1
78,3,163.0,L,L,Loss,"Jul 19, 2025",2
78,4,58.0,W,L,Preparation,"Aug 16, 2025",3
78,5,80.0,W,L,Preparation,"Sep 13, 2025",4
78,6,105.0,W,W,Win,"Oct 11, 2025",5
78,7,79.0,W,W,Win,"Nov 8, 2025",6
78,8,46.0,W,L,Preparation,"Dec 6, 2025",7
78,9,101.0,W,L,Preparation,"Jan 3, 2026",8
79,2,87.0,L,W,Battle,"Jun 21, 2025",1
79,3,92.0,L,L,Loss,"Jul 19, 2025",2
79,4,62.0,W,L,Preparation,"Aug 16, 2025",3
79,5,88.0,L,W,Battle,"Sep 13, 2025",4
79,6,77.0,L,L,Loss,"Oct 11, 2025",5
79,7,78.0,L,L,Loss,"Nov 8, 2025",6
79,8,52.0,W,W,Win,"Dec 6, 2025",7
79,9,87.0,W,W,Win,"Jan 3, 2026",8
80,2,61.0,L,W,Battle,"Jun 21, 2025",1
80,3,84.0,W,W,Win,"Jul 19, 2025",2
80,4,135.0,W,L,Preparation,"Aug 16, 2025",3
80,5,78.0,L,W,Battle,"Sep 13, 2025",4
80,6,95.0,W,L,Preparation,"Oct 11, 2025",5
80,7,88.0,L,W,Battle,"Nov 8, 2025",6
80,8,71.0,W,L,Preparation,"Dec 6, 2025",7
80,9,122.0,W,W,Win,"Jan 3, 2026",8
81,2,85.0,W,L,Preparation,"Jun 21, 2025",1
81,3,118.0,L,W,Battle,"Jul 19, 2025",2
81,4,162.0,L,L,Loss,"Aug 16, 2025",3
81,5,104.0,W,W,Win,"Sep 13, 2025",4
81,6,72.0,W,W,Win,"Oct 11, 2025",5
81,7,91.0,W,L,Preparation,"Nov 8, 2025",6
81,8,108.0,L,L,Loss,"Dec 6, 2025",7
81,9,97.0,L,L,Loss,"Jan 3, 2026",8
82,2,89.0,W,W,Win,"Jun 21, 2025",1
82,3,74.0,W,W,Win,"Jul 19, 2025",2
82,4,173.0,L,L,Loss,"Aug 16, 2025",3
82,5,96.0,W,W,Win,"Sep 13, 2025",4
82,6,91.0,W,W,Win,"Oct 11, 2025",5
82,7,77.0,W,L,Preparation,"Nov 8, 2025",6
82,8,107.0,L,L,Loss,"Dec 6, 2025",7
82,9,74.0,W,W,Win,"Jan 3, 2026",8
83,2,64.0,W,L,Preparation,"Jun 21, 2025",1
83,3,89.0,L,L,Loss,"Jul 19, 2025",2
83,4,132.0,L,L,Loss,"Aug 16, 2025",3
83,5,97.0,W,W,Win,"Sep 13, 2025",4
83,6,84.0,W,L,Preparation,"Oct 11, 2025",5
83,7,98.0,L,W,Battle,"Nov 8, 2025",6
83,8,111.0,L,L,Loss,"Dec 6, 2025",7
83,9,91.0,W,L,Preparation,"Jan 3, 2026",8
84,2,55.0,W,W,Win,"Jun 21, 2025",1
84,3,80.0,L,L,Loss,"Jul 19, 2025",2
84,4,48.0,W,L,Preparation,"Aug 16, 2025",3
84,5,105.0,L,L,Loss,"Sep 13, 2025",4
84,6,83.0,L,W,Battle,"Oct 11, 2025",5
84,7,71.0,W,W,Win,"Nov 8, 2025",6
84,8,102.0,W,L,Preparation,"Dec 6, 2025",7
84,9,95.0,W,W,Win,"Jan 3, 2026",8
85,2,81.0,L,W,Battle,"Jun 21, 2025",1
85,3,100.0,W,W,Win,"Jul 19, 2025",2
85,4,49.0,L,L,Loss,"Aug 16, 2025",3
85,5,112.0,W,W,Win,"Sep 13, 2025",4
85,6,106.0,W,W,Win,"Oct 11, 2025",5
85,7,74.0,W,W,Win,"Nov 8, 2025",6
85,8,88.0,L,L,Loss,"Dec 6, 2025",7
85,9,94.0,W,W,Win,"Jan 3, 2026",8
86,2,74.0,W,W,Win,"Jun 21, 2025",1
86,3,68.0,W,W,Win,"Jul 19, 2025",2
86,4,107.0,W,W,Win,"Aug 16, 2025",3
86,5,87.0,W,W,Win,"Sep 13, 2025",4
86,6,75.0,W,W,Win,"Oct 11, 2025",5
86,7,165.0,L,L,Loss,"Nov 8, 2025",6
86,8,109.0,W,W,Win,"Dec 6, 2025",7
86,9,90.0,W,W,Win,"Jan 3, 2026",8
87,2,79.0,W,L,Preparation,"Jun 21, 2025",1
87,3,90.0,L,W,Battle,"Jul 19, 2025",2
87,4,95.0,W,W,Win,"Aug 16, 2025",3
87,5,86.0,L,L,Loss,"Sep 13, 2025",4
87,6,92.0,L,L,Loss,"Oct 11, 2025",5
87,7,70.0,W,W,Win,"Nov 8, 2025",6
87,8,49.0,W,W,Win,"Dec 6, 2025",7
87,9,79.0,L,L,Loss,"Jan 3, 2026",8
88,2,77.0,L,W,Battle,"Jun 21, 2025",1
88,3,104.0,W,W,Win,"Jul 19, 2025",2
88,4,89.0,L,W,Battle,"Aug 16, 2025",3
88,5,79.0,W,L,Preparation,"Sep 13, 2025",4
88,6,68.0,W,W,Win,"Oct 11, 2025",5
88,7,80.0,W,L,Preparation,"Nov 8, 2025",6
88,8,85.0,W,W,Win,"Dec 6, 2025",7
88,9,107.0,W,W,Win,"Jan 3, 2026",8
89,2,82.0,L,L,Loss,"Jun 21, 2025",1
89,3,83.0,W,W,Win,"Jul 19, 2025",2
89,4,88.0,W,L,Preparation,"Aug 16, 2025",3
89,5,110.0,W,L,Preparation,"Sep 13, 2025",4
89,6,108.0,L,L,Loss,"Oct 11, 2025",5
89,7,72.0,W,W,Win,"Nov 8, 2025",6
89,8,51.0,W,L,Preparation,"Dec 6, 2025",7
89,9,133.0,L,W,Battle,"Jan 3, 2026",8
90,3,87.0,W,L,Preparation,"Jul 19, 2025",1
90,4,60.0,W,W,Win,"Aug 16, 2025",2
90,5,113.0,W,W,Win,"Sep 13, 2025",3
90,6,107.0,W,W,Win,"Oct 11, 2025",4
90,7,76.0,W,W,Win,"Nov 8, 2025",5
90,8,57.0,W,W,Win,"Dec 6, 2025",6
90,9,86.0,L,L,Loss,"Jan 3, 2026",7
91,3,139.0,L,W,Battle,"Jul 19, 2025",1
91,4,138.0,L,L,Loss,"Aug 16, 2025",2
91,5,75.0,L,L,Loss,"Sep 13, 2025",3
91,6,82.0,L,L,Loss,"Oct 11, 2025",4
91,7,81.0,L,W,Battle,"Nov 8, 2025",5
91,8,56.0,L,L,Loss,"Dec 6, 2025",6
91,9,83.0,L,W,Battle,"Jan 3, 2026",7
92,3,79.0,W,W,Win,"Jul 19, 2025",1
92,4,117.0,L,L,Loss,"Aug 16, 2025",2
92,5,114.0,W,W,Win,"Sep 13, 2025",3
92,6,87.0,W,W,Win,"Oct 11, 2025",4
92,7,95.0,W,W,Win,"Nov 8, 2025",5
92,8,24.0,W,W,Win,"Dec 6, 2025",6
92,9,162.0,L,L,Loss,"Jan 3, 2026",7
93,3,106.0,L,L,Loss,"Jul 19, 2025",1
93,4,30.0,W,L,Preparation,"Aug 16, 2025",2
93,5,100.0,W,L,Preparation,"Sep 13, 2025",3
93,6,103.0,L,W,Battle,"Oct 11, 2025",4
93,7,116.0,L,L,Loss,"Nov 8, 2025",5
93,8,23.0,W,W,Win,"Dec 6, 2025",6
93,9,71.0,W,W,Win,"Jan 3, 2026",7
94,3,121.0,W,L,Preparation,"Jul 19, 2025",1
94,4,47.0,W,L,Preparation,"Aug 16, 2025",2
94,5,77.0,W,W,Win,"Sep 13, 2025",3
94,6,113.0,L,L,Loss,"Oct 11, 2025",4
94,7,107.0,L,W,Battle,"Nov 8, 2025",5
94,8,54.0,L,L,Loss,"Dec 6, 2025",6
94,9,85.0,L,L,Loss,"Jan 3, 2026",7
95,3,70.0,W,W,Win,"Jul 19, 2025",1
95,4,87.0,L,L,Loss,"Aug 16, 2025",2
95,5,107.0,L,W,Battle,"Sep 13, 2025",3
95,6,80.0,L,W,Battle,"Oct 11, 2025",4
95,7,92.0,L,L,Loss,"Nov 8, 2025",5
95,8,115.0,L,L,Loss,"Dec 6, 2025",6
95,9,84.0,L,L,Loss,"Jan 3, 2026",7
96,3,111.0,L,W,Battle,"Jul 19, 2025",1
96,4,28.0,W,L,Preparation,"Aug 16, 2025",2
96,5,82.0,L,L,Loss,"Sep 13, 2025",3
96,6,112.0,W,L,Preparation,"Oct 11, 2025",4
96,7,102.0,W,W,Win,"Nov 8, 2025",5
96,8,99.0,L,L,Loss,"Dec 6, 2025",6
96,9,68.0,L,L,Loss,"Jan 3, 2026",7
97,3,98.0,W,W,Win,"Jul 19, 2025",1
97,4,74.0,L,L,Loss,"Aug 16, 2025",2
97,5,83.0,L,L,Loss,"Sep 13, 2025",3
97,6,73.0,W,W,Win,"Oct 11, 2025",4
97,7,69.0,W,L,Preparation,"Nov 8, 2025",5
97,8,55.0,W,W,Win,"Dec 6, 2025",6
97,9,81.0,W,W,Win,"Jan 3, 2026",7
98,3,97.0,L,L,Loss,"Jul 19, 2025",1
98,4,160.0,L,W,Battle,"Aug 16, 2025",2
98,5,73.0,W,W,Win,"Sep 13, 2025",3
98,6,111.0,L,W,Battle,"Oct 11, 2025",4
98,7,83.0,W,L,Preparation,"Nov 8, 2025",5
98,8,106.0,W,W,Win,"Dec 6, 2025",6
98,9,104.0,W,W,Win,"Jan 3, 2026",7
99,3,77.0,W,L,Preparation,"Jul 19, 2025",1
99,4,148.0,L,L,Loss,"Aug 16, 2025",2
99,5,74.0,L,L,Loss,"Sep 13, 2025",3
99,6,102.0,W,W,Win,"Oct 11, 2025",4
99,7,103.0,W,L,Preparation,"Nov 8, 2025",5
99,8,96.0,W,W,Win,"Dec 6, 2025",6
99,9,70.0,W,W,Win,"Jan 3, 2026",7
100,3,85.0,L,L,Loss,"Jul 19, 2025",1
100,4,55.0,L,W,Battle,"Aug 16, 2025",2
100,5,93.0,L,W,Battle,"Sep 13, 2025",3
100,6,101.0,L,L,Loss,"Oct 11, 2025",4
100,7,124.0,L,L,Loss,"Nov 8, 2025",5
100,8,110.0,W,W,Win,"Dec 6, 2025",6
100,9,139.0,L,L,Loss,"Jan 3, 2026",7
101,3,105.0,L,W,Battle,"Jul 19, 2025",1
101,4,53.0,W,W,Win,"Aug 16, 2025",2
101,5,72.0,W,W,Win,"Sep 13, 2025",3
101,6,100.0,W,W,Win,"Oct 11, 2025",4
101,7,75.0,W,L,Preparation,"Nov 8, 2025",5
101,8,105.0,L,L,Loss,"Dec 6, 2025",6
101,9,78.0,L,W,Battle,"Jan 3, 2026",7
102,3,129.0,L,L,Loss,"Jul 19, 2025",1
102,4,136.0,L,W,Battle,"Aug 16, 2025",2
102,5,115.0,L,L,Loss,"Sep 13, 2025",3
102,6,99.0,L,L,Loss,"Oct 11, 2025",4
102,7,96.0,L,L,Loss,"Nov 8, 2025",5
102,8,84.0,L,W,Battle,"Dec 6, 2025",6
102,9,69.0,L,L,Loss,"Jan 3, 2026",7
103,3,137.0,L,L,Loss,"Jul 19, 2025",1
103,4,54.0,W,L,Preparation,"Aug 16, 2025",2
103,5,108.0,L,W,Battle,"Sep 13, 2025",3
103,6,93.0,W,L,Preparation,"Oct 11, 2025",4
103,7,99.0,L,W,Battle,"Nov 8, 2025",5
103,8,113.0,L,L,Loss,"Dec 6, 2025",6
103,9,119.0,W,W,Win,"Jan 3, 2026",7
104,3,88.0,L,L,Loss,"Jul 19, 2025",1
104,4,122.0,L,L,Loss,"Aug 16, 2025",2
104,5,81.0,L,L,Loss,"Sep 13, 2025",3
104,6,71.0,L,L,Loss,"Oct 11, 2025",4
104,7,146.0,L,L,Loss,"Nov 8, 2025",5
104,8,47.0,L,W,Battle,"Dec 6, 2025",6
104,9,98.0,L,L,Loss,"Jan 3, 2026",7
105,3,101.0,W,L,Preparation,"Jul 19, 2025",1
105,4,41.0,W,W,Win,"Aug 16, 2025",2
105,5,84.0,W,W,Win,"Sep 13, 2025",3
105,6,78.0,L,L,Loss,"Oct 11, 2025",4
105,7,112.0,W,W,Win,"Nov 8, 2025",5
105,8,101.0,W,W,Win,"Dec 6, 2025",6
105,9,135.0,W,L,Preparation,"Jan 3, 2026",7
106,3,93.0,W,W,Win,"Jul 19, 2025",1
106,4,169.0,L,L,Loss,"Aug 16, 2025",2
106,5,70.0,W,L,Preparation,"Sep 13, 2025",3
106,6,85.0,L,L,Loss,"Oct 11, 2025",4
106,7,119.0,L,L,Loss,"Nov 8, 2025",5
106,8,98.0,L,L,Loss,"Dec 6, 2025",6
106,9,124.0,L,W,Battle,"Jan 3, 2026",7
107,3,135.0,L,W,Battle,"Jul 19, 2025",1
107,4,86.0,L,L,Loss,"Aug 16, 2025",2
107,5,95.0,W,L,Preparation,"Sep 13, 2025",3
107,6,90.0,L,L,Loss,"Oct 11, 2025",4
107,7,94.0,W,L,Preparation,"Nov 8, 2025",5
107,8,82.0,W,W,Win,"Dec 6, 2025",6
107,9,88.0,L,L,Loss,"Jan 3, 2026",7
108,3,73.0,W,W,Win,"Jul 19, 2025",1
108,4,170.0,L,L,Loss,"Aug 16, 2025",2
108,5,103.0,W,L,Preparation,"Sep 13, 2025",3
108,6,89.0,W,W,Win,"Oct 11, 2025",4
108,7,110.0,W,L,Preparation,"Nov 8, 2025",5
108,8,81.0,W,W,Win,"Dec 6, 2025",6
108,9,131.0,W,L,Preparation,"Jan 3, 2026",7
109,3,71.0,W,W,Win,"Jul 19, 2025",1
109,4,75.0,W,L,Preparation,"Aug 16, 2025",2
109,5,69.0,W,W,Win,"Sep 13, 2025",3
109,6,70.0,W,W,Win,"Oct 11, 2025",4
109,7,138.0,L,W,Battle,"Nov 8, 2025",5
109,8,86.0,L,L,Loss,"Dec 6, 2025",6
109,9,130.0,L,L,Loss,"Jan 3, 2026",7
110,3,158.0,L,L,Loss,"Jul 19, 2025",1
110,4,39.0,L,L,Loss,"Aug 16, 2025",2
110,5,89.0,L,W,Battle,"Sep 13, 2025",3
110,6,74.0,L,L,Loss,"Oct 11, 2025",4
110,7,108.0,L,W,Battle,"Nov 8, 2025",5
110,8,100.0,L,L,Loss,"Dec 6, 2025",6
110,9,145.0,L,L,Loss,"Jan 3, 2026",7
111,3,96.0,W,L,Preparation,"Jul 19, 2025",1
111,4,149.0,W,W,Win,"Aug 16, 2025",2
111,5,68.0,L,L,Loss,"Sep 13, 2025",3
111,6,98.0,W,L,Preparation,"Oct 11, 2025",4
111,7,141.0,W,L,Preparation,"Nov 8, 2025",5
111,8,83.0,W,W,Win,"Dec 6, 2025",6
111,9,115.0,L,W,Battle,"Jan 3, 2026",7
112,3,133.0,L,W,Battle,"Jul 19, 2025",1
112,4,52.0,W,W,Win,"Aug 16, 2025",2
112,5,85.0,L,L,Loss,"Sep 13, 2025",3
112,6,96.0,L,W,Battle,"Oct 11, 2025",4
112,7,105.0,L,L,Loss,"Nov 8, 2025",5
112,8,76.0,L,W,Battle,"Dec 6, 2025",6
112,9,172.0,L,L,Loss,"Jan 3, 2026",7
113,3,115.0,W,W,Win,"Jul 19, 2025",1
113,4,43.0,W,L,Preparation,"Aug 16, 2025",2
113,5,90.0,L,L,Loss,"Sep 13, 2025",3
113,6,94.0,W,W,Win,"Oct 11, 2025",4
113,7,130.0,L,L,Loss,"Nov 8, 2025",5
113,8,103.0,W,W,Win,"Dec 6, 2025",6
113,9,152.0,W,L,Preparation,"Jan 3, 2026",7
114,3,76.0,L,W,Battle,"Jul 19, 2025",1
114,4,158.0,W,L,Preparation,"Aug 16, 2025",2
114,5,92.0,L,L,Loss,"Sep 13, 2025",3
114,6,76.0,L,L,Loss,"Oct 11, 2025",4
114,7,145.0,L,L,Loss,"Nov 8, 2025",5
114,8,72.0,W,L,Preparation,"Dec 6, 2025",6
114,9,147.0,W,W,Win,"Jan 3, 2026",7
115,3,113.0,L,L,Loss,"Jul 19, 2025",1
115,4,76.0,W,L,Preparation,"Aug 16, 2025",2
115,5,102.0,W,W,Win,"Sep 13, 2025",3
115,6,69.0,W,W,Win,"Oct 11, 2025",4
115,7,123.0,L,L,Loss,"Nov 8, 2025",5
115,8,95.0,W,W,Win,"Dec 6, 2025",6
115,9,111.0,W,L,Preparation,"Jan 3, 2026",7
116,3,143.0,L,W,Battle,"Jul 19, 2025",1
116,4,36.0,W,L,Preparation,"Aug 16, 2025",2
116,5,137.0,L,W,Battle,"Sep 13, 2025",3
116,6,124.0,W,W,Win,"Oct 11, 2025",4
116,7,93.0,W,W,Win,"Nov 8, 2025",5
116,8,130.0,L,W,Battle,"Dec 6, 2025",6
116,9,165.0,W,W,Win,"Jan 3, 2026",7
117,3,138.0,L,W,Battle,"Jul 19, 2025",1
117,4,92.0,W,W,Win,"Aug 16, 2025",2
117,5,158.0,L,L,Loss,"Sep 13, 2025",3
117,6,128.0,L,L,Loss,"Oct 11, 2025",4
117,7,68.0,L,L,Loss,"Nov 8, 2025",5
117,8,151.0,L,L,Loss,"Dec 6, 2025",6
117,9,141.0,L,W,Battle,"Jan 3, 2026",7
118,3,81.0,W,L,Preparation,"Jul 19, 2025",1
118,4,120.0,W,W,Win,"Aug 16, 2025",2
118,5,119.0,L,W,Battle,"Sep 13, 2025",3
118,6,143.0,W,L,Preparation,"Oct 11, 2025",4
118,7,125.0,W,W,Win,"Nov 8, 2025",5
118,8,170.0,W,L,Preparation,"Dec 6, 2025",6
118,9,121.0,W,L,Preparation,"Jan 3, 2026",7
119,3,120.0,W,W,Win,"Jul 19, 2025",1
119,4,155.0,W,W,Win,"Aug 16, 2025",2
119,5,118.0,W,L,Preparation,"Sep 13, 2025",3
119,6,127.0,L,L,Loss,"Oct 11, 2025",4
119,7,106.0,W,W,Win,"Nov 8, 2025",5
119,8,149.0,L,L,Loss,"Dec 6, 2025",6
119,9,103.0,L,L,Loss,"Jan 3, 2026",7
120,3,119.0,L,L,Loss,"Jul 19, 2025",1
120,4,118.0,L,L,Loss,"Aug 16, 2025",2
120,5,140.0,L,L,Loss,"Sep 13, 2025",3
120,6,155.0,L,L,Loss,"Oct 11, 2025",4
120,7,173.0,L,W,Battle,"Nov 8, 2025",5
120,8,137.0,W,L,Preparation,"Dec 6, 2025",6
120,9,73.0,L,L,Loss,"Jan 3, 2026",7
121,3,94.0,L,W,Battle,"Jul 19, 2025",1
121,4,142.0,L,L,Loss,"Aug 16, 2025",2
121,5,138.0,L,L,Loss,"Sep 13, 2025",3
121,6,166.0,L,L,Loss,"Oct 11, 2025",4
121,7,122.0,W,W,Win,"Nov 8, 2025",5
121,8,159.0,L,L,Loss,"Dec 6, 2025",6
121,9,118.0,L,W,Battle,"Jan 3, 2026",7
122,3,142.0,L,L,Loss,"Jul 19, 2025",1
122,4,104.0,W,W,Win,"Aug 16, 2025",2
122,5,126.0,L,L,Loss,"Sep 13, 2025",3
122,6,174.0,L,L,Loss,"Oct 11, 2025",4
122,7,121.0,L,L,Loss,"Nov 8, 2025",5
122,8,131.0,L,W,Battle,"Dec 6, 2025",6
122,9,80.0,L,L,Loss,"Jan 3, 2026",7
123,3,160.0,W,L,Preparation,"Jul 19, 2025",1
123,4,133.0,W,W,Win,"Aug 16, 2025",2
123,5,157.0,W,W,Win,"Sep 13, 2025",3
123,6,139.0,W,L,Preparation,"Oct 11, 2025",4
123,7,115.0,W,W,Win,"Nov 8, 2025",5
123,8,152.0,W,W,Win,"Dec 6, 2025",6
123,9,174.0,W,W,Win,"Jan 3, 2026",7
124,3,130.0,W,W,Win,"Jul 19, 2025",1
124,4,35.0,W,L,Preparation,"Aug 16, 2025",2
124,5,147.0,L,W,Battle,"Sep 13, 2025",3
124,6,116.0,L,L,Loss,"Oct 11, 2025",4
124,7,100.0,W,W,Win,"Nov 8, 2025",5
124,8,173.0,W,L,Preparation,"Dec 6, 2025",6
124,9,106.0,W,L,Preparation,"Jan 3, 2026",7
125,3,147.0,W,L,Preparation,"Jul 19, 2025",1
125,4,127.0,W,W,Win,"Aug 16, 2025",2
125,5,149.0,W,L,Preparation,"Sep 13, 2025",3
125,6,160.0,W,W,Win,"Oct 11, 2025",4
