kingdom_number,kvk_number,opponent_kingdom,prep_result,battle_result,overall_result,kvk_date,order_index
382,5,409,L,L,Loss,"Sep 13, 2025",5
382,6,398,L,L,Loss,"Oct 11, 2025",6
382,7,340,L,W,Battle,"Nov 8, 2025",7
382,8,310,L,L,Loss,"Dec 6, 2025",8
382,9,349,L,L,Loss,"Jan 3, 2026",9
383,5,397,L,L,Loss,"Sep 13, 2025",5
383,6,393,L,W,Battle,"Oct 11, 2025",6
383,7,400,W,W,Win,"Nov 8, 2025",7
383,8,394,L,L,Loss,"Dec 6, 2025",8
383,9,384,W,W,Win,"Jan 3, 2026",9
384,5,370,W,W,Win,"Sep 13, 2025",5
384,6,388,W,L,Preparation,"Oct 11, 2025",6
384,7,355,W,L,Preparation,"Nov 8, 2025",7
384,8,386,L,W,Battle,"Dec 6, 2025",8
384,9,383,L,L,Loss,"Jan 3, 2026",9
385,5,412,L,L,Loss,"Sep 13, 2025",5
385,6,371,W,W,Win,"Oct 11, 2025",6
385,7,417,L,L,Loss,"Nov 8, 2025",7
385,8,400,W,L,Preparation,"Dec 6, 2025",8
385,9,365,L,L,Loss,"Jan 3, 2026",9
386,5,413,W,W,Win,"Sep 13, 2025",5
386,6,391,L,W,Battle,"Oct 11, 2025",6
386,7,368,L,L,Loss,"Nov 8, 2025",7
386,8,384,W,L,Preparation,"Dec 6, 2025",8
386,9,409,W,L,Preparation,"Jan 3, 2026",9
387,5,379,L,L,Loss,"Sep 13, 2025",5
387,6,425,L,L,Loss,"Oct 11, 2025",6
387,7,402,L,W,Battle,"Nov 8, 2025",7
387,8,316,L,L,Loss,"Dec 6, 2025",8
387,9,338,L,W,Battle,"Jan 3, 2026",9
388,5,394,L,L,Loss,"Sep 13, 2025",5
388,6,384,L,W,Battle,"Oct 11, 2025",6
388,7,381,W,L,Preparation,"Nov 8, 2025",7
388,8,317,L,L,Loss,"Dec 6, 2025",8
388,9,310,L,L,Loss,"Jan 3, 2026",9
389,5,373,L,W,Battle,"Sep 13, 2025",5
389,6,401,L,W,Battle,"Oct 11, 2025",6
389,7,341,W,L,Preparation,"Nov 8, 2025",7
389,8,373,W,W,Win,"Dec 6, 2025",8
389,9,354,L,L,Loss,"Jan 3, 2026",9
390,5,367,W,W,Win,"Sep 13, 2025",5
390,6,414,L,L,Loss,"Oct 11, 2025",6
390,7,415,W,W,Win,"Nov 8, 2025",7
390,8,315,L,L,Loss,"Dec 6, 2025",8
390,9,331,W,W,Win,"Jan 3, 2026",9
391,5,404,L,L,Loss,"Sep 13, 2025",5
391,6,386,W,L,Preparation,"Oct 11, 2025",6
391,7,378,W,W,Win,"Nov 8, 2025",7
391,8,411,W,W,Win,"Dec 6, 2025",8
391,9,402,L,L,Loss,"Jan 3, 2026",9
392,5,376,W,W,Win,"Sep 13, 2025",5
392,6,368,W,W,Win,"Oct 11, 2025",6
392,7,345,L,L,Loss,"Nov 8, 2025",7
392,8,403,L,L,Loss,"Dec 6, 2025",8
392,9,322,L,L,Loss,"Jan 3, 2026",9
393,5,375,W,W,Win,"Sep 13, 2025",5
393,6,383,W,L,Preparation,"Oct 11, 2025",6
393,7,411,W,W,Win,"Nov 8, 2025",7
393,8,322,W,L,Preparation,"Dec 6, 2025",8
393,9,370,W,L,Preparation,"Jan 3, 2026",9
394,5,388,W,W,Win,"Sep 13, 2025",5
394,6,381,W,W,Win,"Oct 11, 2025",6
394,7,374,L,L,Loss,"Nov 8, 2025",7
394,8,383,W,W,Win,"Dec 6, 2025",8
394,9,332,W,W,Win,"Jan 3, 2026",9
395,5,374,W,L,Preparation,"Sep 13, 2025",5
395,6,400,W,L,Preparation,"Oct 11, 2025",6
395,7,369,W,W,Win,"Nov 8, 2025",7
395,8,409,L,W,Battle,"Dec 6, 2025",8
395,9,330,L,W,Battle,"Jan 3, 2026",9
396,5,411,L,W,Battle,"Sep 13, 2025",5
396,6,402,L,L,Loss,"Oct 11, 2025",6
396,7,413,W,L,Preparation,"Nov 8, 2025",7
396,8,362,W,L,Preparation,"Dec 6, 2025",8
396,9,378,W,W,Win,"Jan 3, 2026",9
397,5,383,W,W,Win,"Sep 13, 2025",5
397,6,404,W,W,Win,"Oct 11, 2025",6
397,7,367,W,W,Win,"Nov 8, 2025",7
397,8,358,W,L,Preparation,"Dec 6, 2025",8
397,9,312,W,W,Win,"Jan 3, 2026",9
398,5,417,L,L,Loss,"Sep 13, 2025",5
398,6,382,W,W,Win,"Oct 11, 2025",6
398,7,399,W,W,Win,"Nov 8, 2025",7
398,8,330,L,L,Loss,"Dec 6, 2025",8
398,9,359,L,L,Loss,"Jan 3, 2026",9
399,5,366,L,L,Loss,"Sep 13, 2025",5
399,6,375,L,L,Loss,"Oct 11, 2025",6
399,7,398,L,L,Loss,"Nov 8, 2025",7
399,8,370,W,W,Win,"Dec 6, 2025",8
399,9,404,W,W,Win,"Jan 3, 2026",9
400,5,369,W,W,Win,"Sep 13, 2025",5
400,6,395,L,W,Battle,"Oct 11, 2025",6
400,7,383,L,L,Loss,"Nov 8, 2025",7
400,8,385,L,W,Battle,"Dec 6, 2025",8
400,9,351,L,W,Battle,"Jan 3, 2026",9
401,5,406,W,W,Win,"Sep 13, 2025",5
401,6,389,W,L,Preparation,"Oct 11, 2025",6
401,7,364,W,W,Win,"Nov 8, 2025",7
401,8,406,W,W,Win,"Dec 6, 2025",8
401,9,341,W,W,Win,"Jan 3, 2026",9
402,5,378,W,W,Win,"Sep 13, 2025",5
402,6,396,W,W,Win,"Oct 11, 2025",6
402,7,387,W,L,Preparation,"Nov 8, 2025",7
402,8,365,L,L,Loss,"Dec 6, 2025",8
402,9,391,W,W,Win,"Jan 3, 2026",9
403,5,415,W,W,Win,"Sep 13, 2025",5
403,6,366,W,W,Win,"Oct 11, 2025",6
403,7,379,W,L,Preparation,"Nov 8, 2025",7
403,8,392,W,W,Win,"Dec 6, 2025",8
403,9,337,W,L,Preparation,"Jan 3, 2026",9
404,5,391,W,W,Win,"Sep 13, 2025",5
404,6,397,L,L,Loss,"Oct 11, 2025",6
404,7,410,L,W,Battle,"Nov 8, 2025",7
404,8,352,L,L,Loss,"Dec 6, 2025",8
404,9,399,L,L,Loss,"Jan 3, 2026",9
405,5,371,L,L,Loss,"Sep 13, 2025",5
405,6,369,L,L,Loss,"Oct 11, 2025",6
405,7,416,L,W,Battle,"Nov 8, 2025",7
405,8,329,L,L,Loss,"Dec 6, 2025",8
405,9,318,L,L,Loss,"Jan 3, 2026",9
406,5,401,L,L,Loss,"Sep 13, 2025",5
406,6,434,W,W,Win,"Oct 11, 2025",6
406,7,354,L,L,Loss,"Nov 8, 2025",7
406,8,401,L,L,Loss,"Dec 6, 2025",8
406,9,350,W,W,Win,"Jan 3, 2026",9
407,5,381,W,W,Win,"Sep 13, 2025",5
407,6,408,W,L,Preparation,"Oct 11, 2025",6
407,7,409,W,W,Win,"Nov 8, 2025",7
407,8,377,W,W,Win,"Dec 6, 2025",8
407,9,412,L,W,Battle,"Jan 3, 2026",9
408,5,410,W,L,Preparation,"Sep 13, 2025",5
408,6,407,L,W,Battle,"Oct 11, 2025",6
408,7,412,L,L,Loss,"Nov 8, 2025",7
408,8,363,L,L,Loss,"Dec 6, 2025",8
408,9,324,L,L,Loss,"Jan 3, 2026",9
409,5,382,W,W,Win,"Sep 13, 2025",5
409,6,379,L,W,Battle,"Oct 11, 2025",6
409,7,407,L,L,Loss,"Nov 8, 2025",7
409,8,395,W,L,Preparation,"Dec 6, 2025",8
409,9,386,L,W,Battle,"Jan 3, 2026",9
410,5,408,L,W,Battle,"Sep 13, 2025",5
410,6,444,L,L,Loss,"Oct 11, 2025",6
410,7,404,W,L,Preparation,"Nov 8, 2025",7
410,8,381,W,W,Win,"Dec 6, 2025",8
410,9,366,L,L,Loss,"Jan 3, 2026",9
411,5,396,W,L,Preparation,"Sep 13, 2025",5
411,6,429,L,W,Battle,"Oct 11, 2025",6
411,7,393,L,L,Loss,"Nov 8, 2025",7
411,8,391,L,L,Loss,"Dec 6, 2025",8
411,9,342,L,L,Loss,"Jan 3, 2026",9
412,5,385,W,W,Win,"Sep 13, 2025",5
412,6,415,W,L,Preparation,"Oct 11, 2025",6
412,7,408,W,W,Win,"Nov 8, 2025",7
412,8,335,W,W,Win,"Dec 6, 2025",8
412,9,407,W,L,Preparation,"Jan 3, 2026",9
413,5,386,L,L,Loss,"Sep 13, 2025",5
413,6,428,L,L,Loss,"Oct 11, 2025",6
413,7,396,L,W,Battle,"Nov 8, 2025",7
413,8,344,L,L,Loss,"Dec 6, 2025",8
413,9,327,L,L,Loss,"Jan 3, 2026",9
414,5,380,L,L,Loss,"Sep 13, 2025",5
414,6,390,W,W,Win,"Oct 11, 2025",6
414,7,342,W,W,Win,"Nov 8, 2025",7
414,8,353,W,W,Win,"Dec 6, 2025",8
414,9,321,L,L,Loss,"Jan 3, 2026",9
415,5,403,L,L,Loss,"Sep 13, 2025",5
415,6,412,L,W,Battle,"Oct 11, 2025",6
415,7,390,L,L,Loss,"Nov 8, 2025",7
415,8,314,W,W,Win,"Dec 6, 2025",8
415,9,375,L,W,Battle,"Jan 3, 2026",9
416,5,372,W,L,Preparation,"Sep 13, 2025",5
416,6,427,L,W,Battle,"Oct 11, 2025",6
416,7,405,W,L,Preparation,"Nov 8, 2025",7
416,8,338,L,W,Battle,"Dec 6, 2025",8
416,9,311,W,W,Win,"Jan 3, 2026",9
417,5,398,W,W,Win,"Sep 13, 2025",5
417,6,422,W,W,Win,"Oct 11, 2025",6
417,7,385,W,W,Win,"Nov 8, 2025",7
417,8,360,W,W,Win,"Dec 6, 2025",8
417,9,358,W,L,Preparation,"Jan 3, 2026",9
418,5,447,L,L,Loss,"Sep 13, 2025",5
418,6,436,W,L,Preparation,"Oct 11, 2025",6
418,7,429,L,L,Loss,"Nov 8, 2025",7
418,8,461,W,W,Win,"Dec 6, 2025",8
418,9,442,W,L,Preparation,"Jan 3, 2026",9
419,5,420,L,L,Loss,"Sep 13, 2025",5
419,6,435,W,W,Win,"Oct 11, 2025",6
419,7,422,W,W,Win,"Nov 8, 2025",7
419,8,482,L,L,Loss,"Dec 6, 2025",8
419,9,469,W,W,Win,"Jan 3, 2026",9
420,5,419,W,W,Win,"Sep 13, 2025",5
420,6,438,W,L,Preparation,"Oct 11, 2025",6
420,7,421,L,W,Battle,"Nov 8, 2025",7
420,8,430,L,L,Loss,"Dec 6, 2025",8
420,9,465,L,W,Battle,"Jan 3, 2026",9
421,5,438,L,W,Battle,"Sep 13, 2025",5
421,6,460,L,L,Loss,"Oct 11, 2025",6
421,7,420,W,L,Preparation,"Nov 8, 2025",7
421,8,448,W,W,Win,"Dec 6, 2025",8
421,9,441,W,W,Win,"Jan 3, 2026",9
422,5,458,W,W,Win,"Sep 13, 2025",5
422,6,417,L,L,Loss,"Oct 11, 2025",6
422,7,419,L,L,Loss,"Nov 8, 2025",7
422,8,496,L,W,Battle,"Dec 6, 2025",8
422,9,433,W,L,Preparation,"Jan 3, 2026",9
423,5,434,W,L,Preparation,"Sep 13, 2025",5
423,6,377,L,L,Loss,"Oct 11, 2025",6
423,7,453,L,W,Battle,"Nov 8, 2025",7
423,8,444,L,L,Loss,"Dec 6, 2025",8
423,9,497,W,L,Preparation,"Jan 3, 2026",9
424,5,426,W,W,Win,"Sep 13, 2025",5
424,6,380,L,W,Battle,"Oct 11, 2025",6
424,7,446,W,L,Preparation,"Nov 8, 2025",7
424,8,425,L,W,Battle,"Dec 6, 2025",8
424,9,491,L,W,Battle,"Jan 3, 2026",9
425,5,445,W,W,Win,"Sep 13, 2025",5
425,6,387,W,W,Win,"Oct 11, 2025",6
425,7,439,W,W,Win,"Nov 8, 2025",7
425,8,424,W,L,Preparation,"Dec 6, 2025",8
425,9,457,L,L,Loss,"Jan 3, 2026",9
426,5,424,L,L,Loss,"Sep 13, 2025",5
426,6,458,W,W,Win,"Oct 11, 2025",6
426,7,459,L,L,Loss,"Nov 8, 2025",7
426,8,466,L,L,Loss,"Dec 6, 2025",8
426,9,500,L,L,Loss,"Jan 3, 2026",9
427,5,461,W,L,Preparation,"Sep 13, 2025",5
427,6,416,W,L,Preparation,"Oct 11, 2025",6
427,7,440,W,W,Win,"Nov 8, 2025",7
427,8,431,L,W,Battle,"Dec 6, 2025",8
427,9,484,W,W,Win,"Jan 3, 2026",9
428,5,448,W,L,Preparation,"Sep 13, 2025",5
428,6,413,W,W,Win,"Oct 11, 2025",6
428,7,454,L,W,Battle,"Nov 8, 2025",7
428,8,429,L,L,Loss,"Dec 6, 2025",8
428,9,439,L,L,Loss,"Jan 3, 2026",9
429,5,455,L,L,Loss,"Sep 13, 2025",5
429,6,411,W,L,Preparation,"Oct 11, 2025",6
429,7,418,W,W,Win,"Nov 8, 2025",7
429,8,428,W,W,Win,"Dec 6, 2025",8
429,9,452,W,L,Preparation,"Jan 3, 2026",9
430,5,437,W,W,Win,"Sep 13, 2025",5
430,6,443,W,L,Preparation,"Oct 11, 2025",6
430,7,447,L,W,Battle,"Nov 8, 2025",7
430,8,420,W,W,Win,"Dec 6, 2025",8
430,9,485,W,W,Win,"Jan 3, 2026",9
431,5,440,L,W,Battle,"Sep 13, 2025",5
431,6,457,L,L,Loss,"Oct 11, 2025",6
431,7,451,L,L,Loss,"Nov 8, 2025",7
431,8,427,W,L,Preparation,"Dec 6, 2025",8
431,9,475,L,L,Loss,"Jan 3, 2026",9
432,5,436,L,W,Battle,"Sep 13, 2025",5
432,6,461,L,W,Battle,"Oct 11, 2025",6
432,7,448,L,L,Loss,"Nov 8, 2025",7
432,8,441,W,W,Win,"Dec 6, 2025",8
432,9,462,L,W,Battle,"Jan 3, 2026",9
433,5,441,L,W,Battle,"Sep 13, 2025",5
433,6,437,L,L,Loss,"Oct 11, 2025",6
433,7,450,L,L,Loss,"Nov 8, 2025",7
433,8,495,L,L,Loss,"Dec 6, 2025",8
433,9,422,L,W,Battle,"Jan 3, 2026",9
434,5,423,L,W,Battle,"Sep 13, 2025",5
434,6,406,L,L,Loss,"Oct 11, 2025",6
434,7,444,L,W,Battle,"Nov 8, 2025",7
434,8,491,L,L,Loss,"Dec 6, 2025",8
434,9,438,L,L,Loss,"Jan 3, 2026",9
435,5,442,L,W,Battle,"Sep 13, 2025",5
435,6,419,L,L,Loss,"Oct 11, 2025",6
435,7,441,W,W,Win,"Nov 8, 2025",7
435,8,463,W,W,Win,"Dec 6, 2025",8
435,9,498,L,W,Battle,"Jan 3, 2026",9
436,5,432,W,L,Preparation,"Sep 13, 2025",5
436,6,418,L,W,Battle,"Oct 11, 2025",6
436,7,442,W,W,Win,"Nov 8, 2025",7
436,8,478,L,W,Battle,"Dec 6, 2025",8
436,9,503,L,L,Loss,"Jan 3, 2026",9
437,5,430,L,L,Loss,"Sep 13, 2025",5
437,6,433,W,W,Win,"Oct 11, 2025",6
437,7,443,L,L,Loss,"Nov 8, 2025",7
437,8,503,L,L,Loss,"Dec 6, 2025",8
437,9,449,L,W,Battle,"Jan 3, 2026",9
438,5,421,W,L,Preparation,"Sep 13, 2025",5
438,6,420,L,W,Battle,"Oct 11, 2025",6
438,7,456,W,L,Preparation,"Nov 8, 2025",7
438,8,474,L,W,Battle,"Dec 6, 2025",8
438,9,434,W,W,Win,"Jan 3, 2026",9
439,5,456,W,L,Preparation,"Sep 13, 2025",5
439,6,452,W,W,Win,"Oct 11, 2025",6
439,7,425,L,L,Loss,"Nov 8, 2025",7
439,8,498,L,L,Loss,"Dec 6, 2025",8
439,9,428,W,W,Win,"Jan 3, 2026",9
440,5,431,W,L,Preparation,"Sep 13, 2025",5
440,6,454,L,L,Loss,"Oct 11, 2025",6
440,7,427,L,L,Loss,"Nov 8, 2025",7
440,8,483,W,L,Preparation,"Dec 6, 2025",8
440,9,476,W,W,Win,"Jan 3, 2026",9
441,5,433,W,L,Preparation,"Sep 13, 2025",5
441,6,448,L,W,Battle,"Oct 11, 2025",6
441,7,435,L,L,Loss,"Nov 8, 2025",7
441,8,432,L,L,Loss,"Dec 6, 2025",8
441,9,421,L,L,Loss,"Jan 3, 2026",9
442,5,435,W,L,Preparation,"Sep 13, 2025",5
442,6,445,W,W,Win,"Oct 11, 2025",6
442,7,436,L,L,Loss,"Nov 8, 2025",7
442,8,490,L,L,Loss,"Dec 6, 2025",8
442,9,418,L,W,Battle,"Jan 3, 2026",9
443,5,446,W,L,Preparation,"Sep 13, 2025",5
443,6,430,L,W,Battle,"Oct 11, 2025",6
443,7,437,W,W,Win,"Nov 8, 2025",7
443,8,469,W,L,Preparation,"Dec 6, 2025",8
443,9,461,W,L,Preparation,"Jan 3, 2026",9
444,5,453,W,W,Win,"Sep 13, 2025",5
444,6,410,W,W,Win,"Oct 11, 2025",6
444,7,434,W,L,Preparation,"Nov 8, 2025",7
444,8,423,W,W,Win,"Dec 6, 2025",8
444,9,446,L,L,Loss,"Jan 3, 2026",9
445,5,425,L,L,Loss,"Sep 13, 2025",5
445,6,442,L,L,Loss,"Oct 11, 2025",6
445,7,461,L,W,Battle,"Nov 8, 2025",7
445,8,500,L,L,Loss,"Dec 6, 2025",8
445,9,501,L,L,Loss,"Jan 3, 2026",9
446,5,443,L,W,Battle,"Sep 13, 2025",5
446,6,373,W,W,Win,"Oct 11, 2025",6
446,7,424,L,W,Battle,"Nov 8, 2025",7
446,8,494,W,W,Win,"Dec 6, 2025",8
446,9,444,W,W,Win,"Jan 3, 2026",9
447,5,418,W,W,Win,"Sep 13, 2025",5
447,6,451,W,W,Win,"Oct 11, 2025",6
447,7,430,W,L,Preparation,"Nov 8, 2025",7
447,8,449,W,W,Win,"Dec 6, 2025",8
447,9,505,W,L,Preparation,"Jan 3, 2026",9
448,5,428,L,W,Battle,"Sep 13, 2025",5
448,6,441,W,L,Preparation,"Oct 11, 2025",6
448,7,432,W,W,Win,"Nov 8, 2025",7
448,8,421,L,L,Loss,"Dec 6, 2025",8
448,9,454,L,W,Battle,"Jan 3, 2026",9
449,5,452,W,L,Preparation,"Sep 13, 2025",5
449,6,456,L,W,Battle,"Oct 11, 2025",6
449,7,463,L,W,Battle,"Nov 8, 2025",7
449,8,447,L,L,Loss,"Dec 6, 2025",8
449,9,437,W,L,Preparation,"Jan 3, 2026",9
450,5,460,L,L,Loss,"Sep 13, 2025",5
450,6,462,W,W,Win,"Oct 11, 2025",6
450,7,433,W,W,Win,"Nov 8, 2025",7
450,8,479,L,L,Loss,"Dec 6, 2025",8
450,9,482,W,L,Preparation,"Jan 3, 2026",9
451,5,457,W,W,Win,"Sep 13, 2025",5
451,6,447,L,L,Loss,"Oct 11, 2025",6
451,7,431,W,W,Win,"Nov 8, 2025",7
451,8,462,W,W,Win,"Dec 6, 2025",8
451,9,504,W,L,Preparation,"Jan 3, 2026",9
452,5,449,L,W,Battle,"Sep 13, 2025",5
452,6,439,L,L,Loss,"Oct 11, 2025",6
452,7,460,L,L,Loss,"Nov 8, 2025",7
452,8,457,L,L,Loss,"Dec 6, 2025",8
452,9,429,L,W,Battle,"Jan 3, 2026",9
453,5,444,L,L,Loss,"Sep 13, 2025",5
453,6,459,L,W,Battle,"Oct 11, 2025",6
453,7,423,W,L,Preparation,"Nov 8, 2025",7
453,8,485,W,L,Preparation,"Dec 6, 2025",8
453,9,468,L,W,Battle,"Jan 3, 2026",9
454,5,459,L,L,Loss,"Sep 13, 2025",5
454,6,440,W,W,Win,"Oct 11, 2025",6
454,7,428,W,L,Preparation,"Nov 8, 2025",7
454,8,487,L,L,Loss,"Dec 6, 2025",8
454,9,448,W,L,Preparation,"Jan 3, 2026",9
455,5,429,W,W,Win,"Sep 13, 2025",5
455,6,463,W,L,Preparation,"Oct 11, 2025",6
455,7,457,W,W,Win,"Nov 8, 2025",7
455,8,459,W,W,Win,"Dec 6, 2025",8
455,9,489,W,L,Preparation,"Jan 3, 2026",9
456,5,439,L,W,Battle,"Sep 13, 2025",5
456,6,449,W,L,Preparation,"Oct 11, 2025",6
456,7,438,L,W,Battle,"Nov 8, 2025",7
456,8,505,L,W,Battle,"Dec 6, 2025",8
456,9,481,W,L,Preparation,"Jan 3, 2026",9
457,5,451,L,L,Loss,"Sep 13, 2025",5
457,6,431,W,W,Win,"Oct 11, 2025",6
457,7,455,L,L,Loss,"Nov 8, 2025",7
457,8,452,W,W,Win,"Dec 6, 2025",8
457,9,425,W,W,Win,"Jan 3, 2026",9
458,5,422,L,L,Loss,"Sep 13, 2025",5
458,6,426,L,L,Loss,"Oct 11, 2025",6
458,7,462,L,L,Loss,"Nov 8, 2025",7
458,8,470,L,W,Battle,"Dec 6, 2025",8
458,9,474,L,L,Loss,"Jan 3, 2026",9
459,5,454,W,W,Win,"Sep 13, 2025",5
459,6,453,W,L,Preparation,"Oct 11, 2025",6
459,7,426,W,W,Win,"Nov 8, 2025",7
459,8,455,L,L,Loss,"Dec 6, 2025",8
459,9,471,W,W,Win,"Jan 3, 2026",9
460,5,450,W,W,Win,"Sep 13, 2025",5
460,6,421,W,W,Win,"Oct 11, 2025",6
460,7,452,W,W,Win,"Nov 8, 2025",7
460,8,481,W,L,Preparation,"Dec 6, 2025",8
460,9,473,W,W,Win,"Jan 3, 2026",9
461,5,427,L,W,Battle,"Sep 13, 2025",5
461,6,432,W,L,Preparation,"Oct 11, 2025",6
461,7,445,W,L,Preparation,"Nov 8, 2025",7
461,8,418,L,L,Loss,"Dec 6, 2025",8
461,9,443,L,W,Battle,"Jan 3, 2026",9
462,5,463,L,L,Loss,"Sep 13, 2025",5
462,6,450,L,L,Loss,"Oct 11, 2025",6
462,7,458,W,W,Win,"Nov 8, 2025",7
462,8,451,L,L,Loss,"Dec 6, 2025",8
462,9,432,W,L,Preparation,"Jan 3, 2026",9
463,5,462,W,W,Win,"Sep 13, 2025",5
463,6,455,L,W,Battle,"Oct 11, 2025",6
463,7,449,W,L,Preparation,"Nov 8, 2025",7
463,8,435,L,L,Loss,"Dec 6, 2025",8
463,9,466,L,W,Battle,"Jan 3, 2026",9
464,5,469,W,W,Win,"Sep 13, 2025",5
464,6,473,L,L,Loss,"Oct 11, 2025",6
464,7,503,W,W,Win,"Nov 8, 2025",7
464,8,499,W,L,Preparation,"Dec 6, 2025",8
464,9,470,L,L,Loss,"Jan 3, 2026",9
465,5,487,L,L,Loss,"Sep 13, 2025",5
465,6,468,W,W,Win,"Oct 11, 2025",6
465,7,491,W,L,Preparation,"Nov 8, 2025",7
465,8,471,W,L,Preparation,"Dec 6, 2025",8
465,9,420,W,L,Preparation,"Jan 3, 2026",9
466,5,499,W,W,Win,"Sep 13, 2025",5
466,6,472,W,W,Win,"Oct 11, 2025",6
466,7,467,W,L,Preparation,"Nov 8, 2025",7
466,8,426,W,W,Win,"Dec 6, 2025",8
466,9,463,W,L,Preparation,"Jan 3, 2026",9
467,5,472,W,W,Win,"Sep 13, 2025",5
467,6,477,W,L,Preparation,"Oct 11, 2025",6
467,7,466,L,W,Battle,"Nov 8, 2025",7
467,8,476,W,W,Win,"Dec 6, 2025",8
467,9,496,W,L,Preparation,"Jan 3, 2026",9
468,5,491,L,W,Battle,"Sep 13, 2025",5
468,6,465,L,L,Loss,"Oct 11, 2025",6
468,7,500,W,W,Win,"Nov 8, 2025",7
468,8,473,W,L,Preparation,"Dec 6, 2025",8
468,9,453,W,L,Preparation,"Jan 3, 2026",9
469,5,464,L,L,Loss,"Sep 13, 2025",5
469,6,484,L,L,Loss,"Oct 11, 2025",6
469,7,496,L,W,Battle,"Nov 8, 2025",7
469,8,443,L,W,Battle,"Dec 6, 2025",8
469,9,419,L,L,Loss,"Jan 3, 2026",9
470,5,476,L,L,Loss,"Sep 13, 2025",5
470,6,474,L,L,Loss,"Oct 11, 2025",6
470,7,472,W,W,Win,"Nov 8, 2025",7
470,8,458,W,L,Preparation,"Dec 6, 2025",8
470,9,464,W,W,Win,"Jan 3, 2026",9
471,5,502,L,W,Battle,"Sep 13, 2025",5
471,6,481,L,W,Battle,"Oct 11, 2025",6
471,7,489,W,L,Preparation,"Nov 8, 2025",7
471,8,465,L,W,Battle,"Dec 6, 2025",8
471,9,459,L,L,Loss,"Jan 3, 2026",9
472,5,467,L,L,Loss,"Sep 13, 2025",5
472,6,466,L,L,Loss,"Oct 11, 2025",6
472,7,470,L,L,Loss,"Nov 8, 2025",7
472,8,480,W,W,Win,"Dec 6, 2025",8
472,9,492,W,W,Win,"Jan 3, 2026",9
473,5,474,L,W,Battle,"Sep 13, 2025",5
473,6,464,W,W,Win,"Oct 11, 2025",6
473,7,481,L,L,Loss,"Nov 8, 2025",7
473,8,468,L,W,Battle,"Dec 6, 2025",8
473,9,460,L,L,Loss,"Jan 3, 2026",9
474,5,473,W,L,Preparation,"Sep 13, 2025",5
474,6,470,W,W,Win,"Oct 11, 2025",6
474,7,478,L,W,Battle,"Nov 8, 2025",7
474,8,438,W,L,Preparation,"Dec 6, 2025",8
474,9,458,W,W,Win,"Jan 3, 2026",9
475,5,479,L,L,Loss,"Sep 13, 2025",5
475,6,490,W,W,Win,"Oct 11, 2025",6
475,7,488,W,L,Preparation,"Nov 8, 2025",7
475,8,492,W,L,Preparation,"Dec 6, 2025",8
475,9,431,W,W,Win,"Jan 3, 2026",9
476,5,470,W,W,Win,"Sep 13, 2025",5
476,6,497,W,L,Preparation,"Oct 11, 2025",6
476,7,505,L,L,Loss,"Nov 8, 2025",7
476,8,467,L,L,Loss,"Dec 6, 2025",8
476,9,440,L,L,Loss,"Jan 3, 2026",9
477,5,498,L,L,Loss,"Sep 13, 2025",5
477,6,467,L,W,Battle,"Oct 11, 2025",6
477,7,486,W,L,Preparation,"Nov 8, 2025",7
477,8,504,L,L,Loss,"Dec 6, 2025",8
477,9,499,W,W,Win,"Jan 3, 2026",9
478,5,501,L,W,Battle,"Sep 13, 2025",5
478,6,482,W,W,Win,"Oct 11, 2025",6
478,7,474,W,L,Preparation,"Nov 8, 2025",7
478,8,436,W,L,Preparation,"Dec 6, 2025",8
478,9,486,W,W,Win,"Jan 3, 2026",9
479,5,475,W,W,Win,"Sep 13, 2025",5
479,6,501,W,W,Win,"Oct 11, 2025",6
479,7,493,W,W,Win,"Nov 8, 2025",7
479,8,450,W,W,Win,"Dec 6, 2025",8
479,9,494,W,L,Preparation,"Jan 3, 2026",9
480,5,482,L,L,Loss,"Sep 13, 2025",5
480,6,492,L,L,Loss,"Oct 11, 2025",6
480,7,484,L,L,Loss,"Nov 8, 2025",7
480,8,472,L,L,Loss,"Dec 6, 2025",8
480,9,490,L,W,Battle,"Jan 3, 2026",9
481,5,497,L,W,Battle,"Sep 13, 2025",5
481,6,471,W,L,Preparation,"Oct 11, 2025",6
481,7,473,W,W,Win,"Nov 8, 2025",7
481,8,460,L,W,Battle,"Dec 6, 2025",8
481,9,456,L,W,Battle,"Jan 3, 2026",9
482,5,480,W,W,Win,"Sep 13, 2025",5
482,6,478,L,L,Loss,"Oct 11, 2025",6
482,7,501,W,W,Win,"Nov 8, 2025",7
482,8,419,W,W,Win,"Dec 6, 2025",8
482,9,450,L,W,Battle,"Jan 3, 2026",9
483,5,493,W,L,Preparation,"Sep 13, 2025",5
483,6,505,L,L,Loss,"Oct 11, 2025",6
483,7,485,W,L,Preparation,"Nov 8, 2025",7
483,8,440,L,W,Battle,"Dec 6, 2025",8
483,9,495,W,W,Win,"Jan 3, 2026",9
484,5,504,L,L,Loss,"Sep 13, 2025",5
484,6,469,W,W,Win,"Oct 11, 2025",6
484,7,480,W,W,Win,"Nov 8, 2025",7
484,8,501,W,W,Win,"Dec 6, 2025",8
484,9,427,L,L,Loss,"Jan 3, 2026",9
485,5,495,L,W,Battle,"Sep 13, 2025",5
485,6,503,L,L,Loss,"Oct 11, 2025",6
485,7,483,L,W,Battle,"Nov 8, 2025",7
